gift_id,gift_type,gift_category,gift_cluster,instock_date,stock_update_date,lsg_1,lsg_2,lsg_3,lsg_4,lsg_5,lsg_6,uk_date1,uk_date2,is_discounted,volumes,price
GF_16072,992,580,6489,2015-05-07 14:11:55.000,2017-03-11 19:43:01.000,9432,7186,8539,1836,9,1913,2017-03-30 12:40:28.000,2017-03-29 14:19:30.365,0,26.0,102.94
GF_16081,992,580,6489,2015-05-07 14:11:55.000,2017-03-12 16:43:01.000,9432,7186,8539,1863,9,1913,2017-03-29 12:40:28.000,2017-03-26 11:19:30.366,0,27.0,104.97
GF_16065,992,580,6489,2015-05-07 14:11:55.000,2017-03-13 16:43:01.000,9432,7186,8539,1816,9,1913,2017-04-02 12:40:28.000,2017-03-30 12:19:30.365,0,24.0,105.93
GF_16068,992,580,6489,2015-05-07 14:11:55.000,2017-03-13 17:43:01.000,9432,7186,8539,1823,9,1913,2017-03-29 15:40:28.000,2017-03-27 10:19:30.365,0,28.0,87.84
GF_16052,992,580,6489,2015-05-07 14:11:55.000,2017-03-13 19:43:01.000,9432,7186,8539,1748,9,1913,2017-04-02 13:40:28.000,2017-03-28 14:19:30.365,0,27.0,103.04
GF_7212,344,568,6855,2015-05-07 14:12:57.000,2017-03-08 17:41:20.000,9063,205,7811,1709,9,357,2017-03-30 12:40:13.000,2017-03-28 10:09:51.170,0,24.0,47.75
GF_7211,344,568,6855,2015-05-07 14:12:57.000,2017-03-08 21:41:20.000,9063,205,7811,1706,9,357,2017-04-01 13:40:13.000,2017-03-28 10:09:51.170,0,25.0,47.56
GF_9476,75,122,153,2015-05-07 14:12:57.000,2017-03-12 17:41:59.000,8950,2390,8999,406,1,280,2017-01-25 20:43:59.000,2015-08-16 04:00:00.000,0,6.0,193.94
GF_2713,432,75,236,2015-05-07 14:13:03.000,2017-03-12 18:41:57.000,4752,556,2566,591,9,921,2015-09-22 16:27:32.000,2015-09-21 03:00:00.000,0,6.0,112.38
GF_22793,759,136,133,2015-05-07 14:13:23.000,2017-03-12 20:42:00.000,5844,7250,3923,850,9,367,2017-03-30 12:44:32.000,2017-03-30 19:08:51.915,0,18.0,68.49
GF_17770,553,595,6861,2015-05-07 14:18:59.000,2017-03-09 18:41:16.000,5131,6702,8150,406,9,306,2015-09-24 17:26:38.000,2015-09-24 04:00:00.000,0,28.0,160.94
GF_3957,11,66,262,2015-05-07 14:19:02.000,2017-03-11 16:29:38.000,3205,2567,3550,715,9,386,2017-03-30 16:44:41.000,2017-03-30 18:18:26.222,0,27.0,36.84
GF_3956,11,66,262,2015-05-07 14:19:02.000,2017-03-12 16:29:38.000,3205,2567,3550,605,9,386,2017-04-02 16:44:41.000,2017-03-29 18:18:26.222,0,28.0,33.76
GF_891,464,299,6604,2015-05-07 14:19:45.000,2017-04-02 15:43:04.000,9171,5403,8030,1786,9,63,2017-04-01 13:43:04.000,2017-03-26 14:19:56.102,0,16.0,64.49
GF_4098,1060,257,6598,2015-05-07 14:19:46.000,2017-03-12 18:44:30.000,7700,5983,6010,497,9,609,2015-09-25 17:30:13.000,2015-09-21 01:00:00.000,1,12.0,65.83
GF_4114,1060,257,6598,2015-05-07 14:19:46.000,2017-03-13 18:44:30.000,7700,5983,6010,406,9,609,2017-04-02 16:44:43.000,2017-03-29 15:27:51.743,0,10.0,37.85
GF_15178,399,295,3377,2015-05-07 14:19:52.000,2017-03-07 20:37:24.000,4618,1182,7970,1857,9,150,2017-04-01 13:43:57.000,2017-03-27 14:43:07.423,0,16.0,69.4
GF_15165,399,295,3377,2015-05-07 14:19:52.000,2017-03-09 20:37:24.000,4618,1182,7970,1798,9,150,2017-03-30 15:43:57.000,2017-03-28 16:43:07.423,0,18.0,69.02
GF_6555,399,461,6863,2015-05-07 14:20:08.000,2017-03-12 19:10:34.000,4614,572,7969,1801,9,1252,2017-03-30 12:40:24.000,2017-03-29 13:18:35.516,0,10.0,70.17
GF_6558,399,461,6863,2015-05-07 14:20:08.000,2017-03-13 18:10:34.000,4614,572,7969,1830,9,1252,2017-03-29 14:40:24.000,2017-03-27 10:18:35.516,0,9.0,71.85
GF_25,759,119,274,2015-05-07 14:20:12.000,2017-03-08 21:36:53.000,5857,7255,3930,1912,9,921,2017-04-02 16:44:32.000,2017-03-30 17:09:11.558,0,25.0,68.35
GF_20222,480,580,6864,2015-05-07 14:20:14.000,2017-03-11 18:10:34.000,9198,2227,8071,1891,9,1913,2017-03-29 12:40:24.000,2017-03-30 10:18:37.807,0,26.0,48.42
GF_21833,660,305,2693,2015-05-07 14:20:59.000,2017-03-13 19:29:45.000,5574,6407,3540,1655,9,325,2017-03-29 14:40:39.000,2017-03-26 13:34:21.163,0,9.0,44.31
GF_19174,992,472,6491,2015-05-07 14:21:38.000,2017-03-11 19:43:15.000,9435,7174,8543,1881,9,1689,2017-04-02 12:40:25.000,2017-03-28 11:19:24.016,0,9.0,75.17
GF_19164,992,472,6491,2015-05-07 14:21:38.000,2017-03-13 18:43:15.000,9435,7174,8543,1840,9,1689,2017-03-31 12:40:25.000,2017-03-26 10:19:24.016,0,7.0,85.01
GF_11054,464,299,6570,2015-05-07 14:22:10.000,2017-04-03 16:43:04.000,9162,3794,8018,1873,9,1899,2015-09-25 16:26:55.000,2016-04-12 01:00:00.000,0,25.0,92.85
GF_3728,97,464,6975,2015-05-07 14:22:20.000,2017-03-12 16:19:41.000,8952,3176,7618,908,9,64,2017-04-01 16:44:18.000,2017-03-27 18:57:21.482,0,9.0,134.26
GF_285,432,298,2538,2015-05-07 14:22:36.000,2017-04-02 12:43:56.000,4793,2115,2575,419,9,655,2017-03-30 16:43:56.000,2017-03-29 16:42:45.295,0,19.0,132.01
GF_16747,908,14,7428,2015-05-07 15:00:24.000,2017-03-13 16:47:41.000,4339,559,1954,433,9,279,2016-04-07 22:46:44.000,2016-05-20 02:00:00.000,0,7.0,107.37
GF_5879,257,282,3714,2015-05-07 15:03:25.000,2017-03-11 17:09:10.000,4145,5476,1736,1020,9,1256,2017-03-30 13:44:36.000,2017-03-26 17:12:24.956,0,9.0,46.66
GF_19245,660,305,3424,2015-05-07 15:09:22.000,2017-03-11 16:42:05.000,5563,5348,3520,1450,9,319,2017-04-01 12:40:39.000,2017-03-28 13:34:20.969,0,6.0,66.72
GF_19251,660,305,3424,2015-05-07 15:09:22.000,2017-03-11 20:42:05.000,5563,5348,3520,1271,9,319,2017-04-01 13:40:39.000,2017-03-27 13:34:20.969,0,7.0,48.96
GF_19254,660,305,3424,2015-05-07 15:09:22.000,2017-03-12 16:42:05.000,5563,5348,3520,407,9,319,2017-04-02 14:40:39.000,2017-03-28 13:34:20.969,0,10.0,49.27
GF_19282,660,305,3424,2015-05-07 15:09:22.000,2017-03-13 16:42:05.000,5563,5348,3520,1448,9,319,2017-03-29 16:40:39.000,2017-03-26 14:34:20.969,0,6.0,43.43
GF_19275,660,305,3424,2015-05-07 15:09:22.000,2017-03-13 16:42:05.000,5563,5348,3520,1271,9,319,2017-04-01 15:40:39.000,2017-03-26 12:34:20.969,0,10.0,39.27
GF_16132,399,295,3787,2015-05-07 15:09:55.000,2017-03-11 18:42:14.000,9142,1573,7972,1856,9,1913,2017-03-31 16:43:56.000,2017-03-28 15:43:03.064,0,14.0,62.9
GF_211,660,116,260,2015-05-07 15:10:20.000,2017-03-11 16:47:57.000,5543,6408,3541,597,9,391,2017-04-01 13:39:57.000,2017-03-29 13:57:49.471,0,26.0,48.66
GF_242,660,116,260,2015-05-07 15:10:20.000,2017-03-11 17:47:57.000,5543,6408,3541,625,9,391,2017-03-30 16:39:57.000,2017-03-30 09:57:49.471,0,26.0,40.5
GF_205,660,116,260,2015-05-07 15:10:20.000,2017-03-11 18:47:57.000,5543,6408,3541,1072,9,391,2017-03-29 13:39:57.000,2017-03-30 13:57:49.471,0,29.0,54.73
GF_217,660,116,260,2015-05-07 15:10:20.000,2017-03-11 18:47:57.000,5543,6408,3541,1074,9,391,2017-03-29 15:39:57.000,2017-03-27 11:57:49.471,0,26.0,52.83
GF_237,660,116,260,2015-05-07 15:10:20.000,2017-03-13 17:47:57.000,5543,6408,3541,625,9,391,2017-04-02 14:39:57.000,2017-03-27 10:57:49.471,0,26.0,38.66
GF_21751,1111,477,3423,2015-05-07 15:10:25.000,2017-03-11 18:10:20.000,9528,1810,8734,406,9,434,2015-09-23 14:24:56.000,2015-09-24 03:00:00.000,0,27.0,85.09
GF_3784,432,298,2632,2015-05-07 15:10:47.000,2017-03-12 17:08:15.000,4759,2857,2578,501,9,620,2015-05-08 16:10:47.000,2015-05-04 03:32:17.708,0,19.0,20.64
GF_15132,374,57,2638,2015-05-07 15:10:51.000,2017-03-11 18:10:37.000,4534,2680,2202,599,9,365,2017-03-29 15:40:31.000,2017-03-26 12:24:14.526,0,7.0,44.28
GF_15117,374,57,2638,2015-05-07 15:10:51.000,2017-03-11 19:10:37.000,4534,2680,2202,444,9,365,2015-05-07 14:10:51.000,2015-04-30 07:33:05.934,1,8.0,89.17
GF_15135,374,57,2638,2015-05-07 15:10:51.000,2017-03-13 16:10:37.000,4534,2680,2202,605,9,365,2017-03-31 12:40:31.000,2017-03-26 14:24:14.526,0,10.0,48.1
GF_15137,374,57,2638,2015-05-07 15:10:51.000,2017-03-13 19:10:37.000,4534,2680,2202,610,9,365,2017-04-01 15:40:31.000,2017-03-27 10:24:14.526,0,10.0,41.97
GF_17569,903,97,192,2015-05-07 15:11:11.000,2017-03-11 16:10:23.000,9385,7208,8437,1873,9,582,2017-04-01 13:40:36.000,2017-03-29 12:31:55.181,0,18.0,52.32
GF_17559,903,97,192,2015-05-07 15:11:11.000,2017-03-11 19:10:23.000,9385,7208,8437,469,9,582,2015-09-26 15:31:14.000,2015-09-22 03:00:00.000,0,18.0,66.29
GF_17567,903,97,192,2015-05-07 15:11:11.000,2017-03-12 17:10:23.000,9385,7208,8437,1816,9,582,2017-03-30 14:40:36.000,2017-03-30 13:31:55.181,0,17.0,55.29
GF_16056,992,580,6489,2015-05-07 15:11:55.000,2017-03-11 20:43:01.000,9432,7186,8539,1774,9,1913,2017-03-30 16:40:28.000,2017-03-27 11:19:30.365,0,24.0,97.46
GF_16080,992,580,6489,2015-05-07 15:11:55.000,2017-03-12 16:43:01.000,9432,7186,8539,1860,9,1913,2017-04-02 15:40:28.000,2017-03-28 11:19:30.366,0,26.0,89.7
GF_16094,992,580,6489,2015-05-07 15:11:55.000,2017-03-12 19:43:01.000,9432,7186,8539,1959,9,1913,2017-03-08 17:43:01.000,2017-02-15 15:59:32.956,0,26.0,105.9
GF_16088,992,580,6489,2015-05-07 15:11:55.000,2017-03-13 18:43:01.000,9432,7186,8539,1880,9,1913,2017-03-31 14:40:28.000,2017-03-30 11:19:30.366,0,27.0,89.47
GF_16067,992,580,6489,2015-05-07 15:11:55.000,2017-03-13 19:43:01.000,9432,7186,8539,1822,9,1913,2017-03-29 16:40:28.000,2017-03-29 12:19:30.365,0,24.0,99.49
GF_18454,741,573,7003,2015-05-07 15:12:13.000,2017-03-12 20:44:49.000,5755,6444,3803,406,9,150,2017-04-02 14:41:53.000,2017-03-28 14:34:10.935,0,28.0,29.96
GF_4324,568,85,189,2015-05-07 15:12:16.000,2017-03-11 18:10:35.000,5221,5038,3135,1649,9,82,2017-03-30 16:39:58.000,2017-03-26 09:58:53.399,0,12.0,36.2
GF_15612,660,86,288,2015-05-07 15:12:41.000,2017-03-12 18:29:38.000,5558,4032,3505,444,9,365,2017-03-07 17:10:22.000,2017-02-13 17:08:35.549,0,25.0,48.03
GF_7217,344,568,6855,2015-05-07 15:12:57.000,2017-03-07 18:41:20.000,9063,205,7811,1846,9,357,2017-04-02 15:40:13.000,2017-03-28 13:09:51.170,0,26.0,52.53
GF_7225,344,568,6855,2015-05-07 15:12:57.000,2017-03-09 18:41:20.000,9063,205,7811,1877,9,357,2015-09-24 15:25:30.000,2016-04-12 04:00:00.000,0,27.0,38.66
GF_2950,1111,476,1790,2015-05-07 15:13:05.000,2017-03-12 18:10:21.000,9510,946,8701,1873,9,150,2015-09-22 13:26:10.000,2016-04-16 05:00:00.000,1,8.0,77.91
GF_22799,759,136,133,2015-05-07 15:13:23.000,2017-03-12 18:42:00.000,5844,7250,3923,855,9,367,2017-04-02 14:44:32.000,2017-03-28 16:08:51.915,0,21.0,67.08
GF_3941,11,66,262,2015-05-07 15:19:02.000,2017-03-12 18:29:38.000,3205,2567,3550,420,9,386,2017-03-29 15:44:41.000,2017-03-29 18:18:26.222,0,25.0,50.49
GF_4119,1060,257,6598,2015-05-07 15:19:46.000,2017-03-12 18:44:30.000,7700,5983,6010,1626,9,609,2017-03-31 14:44:43.000,2017-03-29 15:27:51.744,0,9.0,33.93
GF_15176,399,295,3377,2015-05-07 15:19:52.000,2017-03-08 18:37:24.000,4618,1182,7970,1854,9,150,2017-03-29 12:43:57.000,2017-03-27 15:43:07.423,0,16.0,70.75
GF_15160,399,295,3377,2015-05-07 15:19:52.000,2017-03-09 21:37:24.000,4618,1182,7970,1766,9,150,2017-03-30 13:43:57.000,2017-03-26 17:43:07.423,0,19.0,79.34
GF_6554,399,461,6863,2015-05-07 15:20:08.000,2017-03-11 20:10:34.000,4614,572,7969,1791,9,1252,2017-03-31 16:40:24.000,2017-03-27 12:18:35.516,0,9.0,74.43
GF_6560,399,461,6863,2015-05-07 15:20:08.000,2017-03-12 20:10:34.000,4614,572,7969,1845,9,1252,2017-04-01 15:40:24.000,2017-03-29 12:18:35.516,0,10.0,65.4
GF_10405,464,282,2650,2015-05-07 15:20:59.000,2017-03-12 17:42:14.000,9175,5437,8036,1845,9,1616,2017-03-31 16:43:04.000,2017-03-29 16:19:50.111,0,19.0,54.15
GF_21821,660,305,2693,2015-05-07 15:20:59.000,2017-03-12 18:29:45.000,5574,6407,3540,565,9,325,2017-04-01 13:40:39.000,2017-03-29 12:34:21.163,0,7.0,49.68
GF_6503,886,92,306,2015-05-07 15:21:06.000,2017-03-07 17:36:56.000,6285,6078,4582,1586,9,418,2015-09-22 17:20:29.000,2016-03-28 05:00:00.000,0,9.0,51.53
GF_6504,886,92,306,2015-05-07 15:21:06.000,2017-03-08 17:36:56.000,6285,6078,4582,450,9,418,2017-03-03 18:36:56.000,2017-02-17 14:06:30.300,0,10.0,50.2
GF_19145,992,472,6491,2015-05-07 15:21:38.000,2017-03-12 17:43:15.000,9435,7174,8543,1780,9,1689,2017-03-30 16:40:25.000,2017-03-30 12:19:24.016,0,7.0,89.99
GF_19169,992,472,6491,2015-05-07 15:21:38.000,2017-03-13 17:43:15.000,9435,7174,8543,1854,9,1689,2017-04-01 16:40:25.000,2017-03-28 10:19:24.016,0,9.0,88.95
GF_1975,741,563,7001,2015-05-07 15:21:45.000,2017-03-08 17:41:20.000,5751,6297,3808,567,9,835,2017-03-05 19:41:20.000,2017-02-12 16:22:39.124,0,16.0,11.78
GF_3725,97,464,6975,2015-05-07 15:22:20.000,2017-03-12 18:19:41.000,8952,3176,7618,880,9,64,2017-04-01 14:44:18.000,2017-03-26 17:57:21.482,0,10.0,138.78
GF_284,432,298,2538,2015-05-07 15:22:36.000,2017-04-02 12:43:56.000,4793,2115,2575,1370,9,655,2017-04-02 16:43:56.000,2017-03-30 14:42:45.295,0,19.0,125.99
GF_16748,908,14,7428,2015-05-07 16:00:24.000,2017-03-12 15:47:41.000,4339,559,1954,433,9,279,2016-04-08 21:46:44.000,2016-04-16 03:00:00.000,0,11.0,111.04
GF_7332,908,16,7438,2015-05-07 16:02:14.000,2017-03-11 17:57:23.000,6675,691,7594,1060,9,1309,2016-03-05 23:49:16.000,2016-04-10 03:00:00.000,1,11.0,123.4
GF_9027,399,296,2646,2015-05-07 16:03:00.000,2017-03-12 17:40:09.000,9144,1475,7975,1912,9,1854,2017-03-31 15:43:56.000,2017-03-27 15:43:01.972,0,10.0,72.54
GF_2223,432,298,2690,2015-05-07 16:09:09.000,2017-04-03 16:43:56.000,4753,1559,2567,1912,9,150,2016-03-31 23:47:09.000,2016-04-12 05:00:00.000,0,18.0,61.77
GF_6472,660,305,2689,2015-05-07 16:09:22.000,2017-03-08 17:37:27.000,5565,5383,3527,464,9,396,2015-09-24 17:25:22.000,2016-04-16 05:00:00.000,0,27.0,54.87
GF_6492,660,305,2689,2015-05-07 16:09:22.000,2017-03-08 19:37:27.000,5565,5383,3527,1078,9,396,2017-03-31 15:40:39.000,2017-03-26 13:34:21.010,0,27.0,41.67
GF_19281,660,305,3424,2015-05-07 16:09:22.000,2017-03-12 19:42:05.000,5563,5348,3520,424,9,319,2017-03-30 16:40:39.000,2017-03-30 12:34:20.969,0,9.0,42.3
GF_19260,660,305,3424,2015-05-07 16:09:22.000,2017-03-13 16:42:05.000,5563,5348,3520,1271,9,319,2017-04-01 14:40:39.000,2017-03-27 12:34:20.969,0,6.0,46.48
GF_19277,660,305,3424,2015-05-07 16:09:22.000,2017-03-13 18:42:05.000,5563,5348,3520,1456,9,319,2017-03-30 14:40:39.000,2017-03-29 13:34:20.969,0,8.0,37.48
GF_19555,973,282,6564,2015-05-07 16:09:37.000,2017-04-04 14:41:51.000,6878,3781,8514,1786,9,1899,2017-03-30 15:41:51.000,2017-03-29 13:30:53.781,0,24.0,71.18
GF_14098,464,282,6571,2015-05-07 16:09:46.000,2017-03-12 19:10:33.000,9163,3796,8019,769,9,1073,2017-02-05 02:23:20.000,2017-01-31 03:00:00.000,0,22.0,109.25
GF_16120,399,295,3787,2015-05-07 16:09:55.000,2017-03-12 18:42:14.000,9142,1573,7972,1959,9,1913,2015-09-25 16:22:24.000,2016-03-29 04:00:00.000,0,14.0,81.4
GF_16121,399,295,3787,2015-05-07 16:09:55.000,2017-03-13 19:42:14.000,9142,1573,7972,1959,9,1913,2015-09-24 14:22:24.000,2015-09-21 01:00:00.000,0,13.0,72.57
GF_199,660,116,260,2015-05-07 16:10:20.000,2017-03-11 17:47:57.000,5543,6408,3541,510,9,391,2017-03-30 14:39:57.000,2017-03-29 12:57:49.471,0,27.0,56.98
GF_21765,1111,477,3423,2015-05-07 16:10:25.000,2017-03-11 17:10:20.000,9528,1810,8734,1863,9,434,2017-04-01 12:40:30.000,2017-03-27 13:23:06.638,0,26.0,59.48
GF_21762,1111,477,3423,2015-05-07 16:10:25.000,2017-03-11 20:10:20.000,9528,1810,8734,1830,9,434,2017-04-01 12:40:30.000,2017-03-27 14:23:06.638,0,24.0,56.24
GF_15257,415,450,3280,2015-05-07 16:10:27.000,2017-03-11 17:39:44.000,4689,4404,7995,1864,9,932,2017-04-01 16:40:22.000,2017-03-27 11:18:07.350,0,22.0,69.03
GF_6903,707,450,6555,2015-05-07 16:10:53.000,2017-03-12 20:43:10.000,9301,3762,8274,873,9,921,2017-03-31 12:42:33.000,2017-03-30 14:00:07.041,0,8.0,131.1
GF_18900,61,75,235,2015-05-07 16:10:57.000,2017-03-12 20:41:48.000,3372,3223,7608,406,9,150,2017-03-10 16:41:48.000,2017-02-15 13:09:36.902,0,8.0,103.33
GF_17566,903,97,192,2015-05-07 16:11:11.000,2017-03-11 20:10:23.000,9385,7208,8437,1786,9,582,2017-03-31 12:40:36.000,2017-03-28 13:31:55.181,0,16.0,58.01
GF_12370,176,565,6847,2015-05-07 16:11:13.000,2017-03-12 18:44:58.000,3848,5231,1296,2054,9,517,2017-03-29 14:41:53.000,2017-03-26 15:34:10.625,0,9.0,29.73
GF_12369,176,565,6847,2015-05-07 16:11:13.000,2017-03-13 17:44:58.000,3848,5231,1296,2051,9,517,2017-04-01 16:41:53.000,2017-03-29 15:34:10.625,0,9.0,26.09
GF_16075,992,580,6489,2015-05-07 16:11:55.000,2017-03-11 19:43:01.000,9432,7186,8539,1846,9,1913,2017-03-31 16:40:28.000,2017-03-28 10:19:30.365,0,28.0,100.98
GF_16047,992,580,6489,2015-05-07 16:11:55.000,2017-03-12 18:43:01.000,9432,7186,8539,1727,9,1913,2017-03-31 15:40:28.000,2017-03-30 11:19:30.365,0,26.0,103.23
GF_3868,550,490,6672,2015-05-07 16:12:07.000,2017-03-12 18:45:14.000,9227,6579,8131,1912,9,1778,2017-04-02 12:40:12.000,2017-03-28 14:08:16.132,1,10.0,67.44
GF_4323,568,85,189,2015-05-07 16:12:16.000,2017-03-12 20:10:35.000,5221,5038,3135,609,9,82,2017-03-29 14:39:58.000,2017-03-27 11:58:53.399,0,14.0,33.39
GF_15610,660,86,288,2015-05-07 16:12:41.000,2017-03-11 20:29:38.000,5558,4032,3505,741,9,365,2017-03-30 13:39:57.000,2017-03-30 09:57:49.250,0,22.0,58.77
GF_7226,344,568,6855,2015-05-07 16:12:57.000,2017-03-08 18:41:20.000,9063,205,7811,406,10,357,2017-01-16 08:21:41.000,2017-01-13 04:00:00.000,1,24.0,19.59
GF_22800,759,136,133,2015-05-07 16:13:23.000,2017-03-13 18:42:00.000,5844,7250,3923,460,9,367,2015-05-08 15:13:23.000,2015-04-30 05:49:52.111,0,18.0,69.15
GF_23873,467,302,2553,2015-05-07 16:13:25.000,2017-04-04 13:43:16.000,8263,4657,6617,568,9,837,2015-09-22 14:19:28.000,2015-09-24 05:00:00.000,0,9.0,37.77
GF_17766,553,595,6861,2015-05-07 16:18:59.000,2017-03-08 17:41:16.000,5131,6702,8150,406,9,306,2015-09-24 16:26:38.000,2015-09-24 04:00:00.000,1,25.0,186.11
GF_3947,11,66,262,2015-05-07 16:19:02.000,2017-03-13 16:29:38.000,3205,2567,3550,712,9,386,2017-04-01 15:44:41.000,2017-03-28 15:18:26.222,0,25.0,49.74
GF_3958,11,66,262,2015-05-07 16:19:02.000,2017-03-13 18:29:38.000,3205,2567,3550,716,9,386,2017-03-30 16:44:41.000,2017-03-27 17:18:26.222,0,26.0,34.67
GF_7549,176,75,289,2015-05-07 16:19:06.000,2017-04-03 14:40:40.000,3851,5244,1304,255,9,150,2017-04-02 15:40:40.000,2017-03-27 14:37:16.349,0,9.0,35.6
GF_890,464,299,6604,2015-05-07 16:19:45.000,2017-04-04 13:43:04.000,9171,5403,8030,1767,9,63,2017-04-01 14:43:04.000,2017-03-27 17:19:56.102,0,14.0,67.5
GF_6545,399,461,6863,2015-05-07 16:20:08.000,2017-03-11 18:10:34.000,4614,572,7969,1011,9,1252,2017-03-08 16:10:34.000,2017-02-09 19:11:50.340,1,11.0,83.98
GF_6561,399,461,6863,2015-05-07 16:20:08.000,2017-03-12 19:10:34.000,4614,572,7969,1849,9,1252,2017-03-31 14:40:24.000,2017-03-29 12:18:35.516,0,10.0,79.43
GF_20219,480,580,6864,2015-05-07 16:20:14.000,2017-03-11 19:10:34.000,9198,2227,8071,1849,9,1913,2017-03-31 12:40:24.000,2017-03-30 14:18:37.807,0,28.0,51.55
GF_16827,176,563,6848,2015-05-07 16:20:51.000,2017-03-13 17:45:03.000,3849,5232,1295,1324,9,1636,2017-03-31 12:41:52.000,2017-03-26 15:34:09.671,0,13.0,27.15
GF_4455,31,144,218,2015-05-07 16:20:59.000,2017-03-08 20:37:15.000,8928,4399,7572,406,1,294,2015-07-26 02:19:36.000,2015-07-19 07:00:00.000,0,5.0,174.02
GF_21832,660,305,2693,2015-05-07 16:20:59.000,2017-03-11 18:29:45.000,5574,6407,3540,1654,9,325,2017-03-30 12:40:39.000,2017-03-30 14:34:21.163,0,7.0,48.85
GF_17268,399,461,6863,2015-05-07 16:21:33.000,2017-03-11 18:10:34.000,4615,572,7969,1748,9,1455,2017-04-02 14:40:24.000,2017-03-29 13:18:32.507,0,20.0,73.44
GF_19179,992,472,6491,2015-05-07 16:21:38.000,2017-03-13 16:43:15.000,9435,7174,8543,1885,9,1689,2015-05-06 13:21:38.000,2015-05-01 06:42:19.371,0,9.0,76.02
GF_1973,741,563,7001,2015-05-07 16:21:45.000,2017-03-08 19:41:20.000,5751,6297,3808,567,9,835,2015-05-09 15:21:45.000,2015-05-04 04:42:58.006,0,16.0,16.55
GF_11053,464,299,6570,2015-05-07 16:22:10.000,2017-04-04 16:43:04.000,9162,3794,8018,1873,9,1899,2015-09-24 16:26:55.000,2015-09-21 04:00:00.000,0,26.0,112.38
GF_7341,908,16,7438,2015-05-07 17:02:14.000,2017-03-13 15:57:23.000,6675,691,7594,1060,9,1309,2016-03-06 01:49:16.000,2016-04-22 04:00:00.000,0,12.0,96.38
GF_20327,1111,493,6865,2015-05-07 17:03:22.000,2017-03-12 20:45:22.000,7736,937,8736,406,9,150,2017-03-09 16:45:22.000,2017-02-14 15:20:51.160,0,9.0,83.32
GF_6499,660,305,2689,2015-05-07 17:09:22.000,2017-03-07 17:37:27.000,5565,5383,3527,1262,9,396,2017-03-29 14:40:39.000,2017-03-26 14:34:21.010,0,29.0,40.81
GF_19255,660,305,3424,2015-05-07 17:09:22.000,2017-03-13 20:42:05.000,5563,5348,3520,453,9,319,2017-03-29 15:40:39.000,2017-03-30 14:34:20.969,0,10.0,43.18
GF_12424,759,136,967,2015-05-07 17:09:26.000,2017-03-09 19:36:54.000,5845,7254,3930,54,9,1309,2017-03-31 14:44:35.000,2017-03-27 17:09:22.436,0,27.0,112.25
GF_7153,973,282,2635,2015-05-07 17:10:03.000,2017-03-11 17:42:14.000,6899,6390,8522,1912,9,150,2017-04-01 13:41:48.000,2017-03-26 16:26:19.869,0,27.0,70.78
GF_21750,1111,477,3423,2015-05-07 17:10:25.000,2017-03-13 17:10:20.000,9528,1810,8734,1891,9,434,2015-09-26 15:24:56.000,2016-04-12 04:00:00.000,0,26.0,83.84
GF_15232,415,450,3280,2015-05-07 17:10:27.000,2017-03-13 17:39:44.000,4689,4404,7995,1730,9,932,2017-03-31 13:40:22.000,2017-03-26 11:18:07.350,0,25.0,72.0
GF_15233,415,450,3280,2015-05-07 17:10:27.000,2017-03-13 19:39:44.000,4689,4404,7995,1744,9,932,2017-03-30 15:40:22.000,2017-03-27 14:18:07.350,0,24.0,60.04
GF_3782,432,298,2632,2015-05-07 17:10:47.000,2017-03-12 18:08:15.000,4759,2857,2578,1912,9,620,2016-03-28 20:51:18.000,2016-04-13 03:00:00.000,0,18.0,54.43
GF_17557,903,97,192,2015-05-07 17:11:11.000,2017-03-12 20:10:23.000,9385,7208,8437,469,1,582,2017-02-08 01:25:36.000,2015-08-17 01:00:00.000,0,15.0,73.91
GF_12372,176,565,6847,2015-05-07 17:11:13.000,2017-03-11 19:44:58.000,3848,5231,1296,1390,9,517,2017-03-30 13:41:53.000,2017-03-29 15:34:10.625,0,13.0,25.12
GF_12377,176,565,6847,2015-05-07 17:11:13.000,2017-03-12 17:44:58.000,3848,5231,1296,2052,9,517,2017-03-29 16:41:53.000,2017-03-28 16:34:10.625,0,10.0,24.51
GF_12361,176,565,6847,2015-05-07 17:11:13.000,2017-03-13 19:44:58.000,3848,5231,1296,1392,9,517,2017-03-30 16:41:53.000,2017-03-28 12:34:10.625,0,9.0,35.85
GF_16045,992,580,6489,2015-05-07 17:11:55.000,2017-03-11 17:43:01.000,9432,7186,8539,1719,9,1913,2017-03-29 12:40:28.000,2017-03-27 11:19:30.365,0,28.0,90.74
GF_16092,992,580,6489,2015-05-07 17:11:55.000,2017-03-12 16:43:01.000,9432,7186,8539,1893,9,1913,2017-03-30 12:40:28.000,2017-03-26 14:19:30.366,0,28.0,90.21
GF_12965,1111,477,1855,2015-05-07 17:11:57.000,2017-03-11 19:43:13.000,9498,1362,8678,1774,9,192,2017-03-31 15:39:53.000,2017-03-27 10:53:27.720,0,22.0,50.52
GF_18453,741,573,7003,2015-05-07 17:12:13.000,2017-03-11 19:44:49.000,5755,6444,3803,406,9,150,2015-09-22 16:26:43.000,2015-09-24 04:00:00.000,0,27.0,29.33
GF_4321,568,85,189,2015-05-07 17:12:16.000,2017-03-11 16:10:35.000,5221,5038,3135,450,9,82,2017-03-07 20:10:35.000,2017-02-10 20:12:07.949,0,13.0,36.0
